x_m,y_m,w_tr_right_m,w_tr_left_m
-3.096000,-5.838422,0.3041,0.1831
-3.045130,-5.870949,0.2949,0.1682
-2.994371,-5.902965,0.2872,0.1500
-2.942851,-5.934549,0.2869,0.1500
-2.891549,-5.964796,0.2855,0.1500
-2.840458,-5.994651,0.2828,0.1500
-2.789573,-6.024191,0.2809,0.1500
-2.738889,-6.053493,0.2780,0.1500
-2.688400,-6.083503,0.2763,0.1500
-2.638100,-6.112330,0.2678,0.1500
-2.587984,-6.141791,0.2642,0.1500
-2.538046,-6.171852,0.2516,0.1500
-2.488279,-6.202479,0.2477,0.1500
-2.438680,-6.232659,0.2463,0.1500
-2.389241,-6.263231,0.2453,0.1500
-2.339958,-6.293299,0.2441,0.1500
-2.290825,-6.323821,0.2431,0.1500
-2.241835,-6.353788,0.2401,0.1500
-2.192984,-6.384046,0.2032,0.1500
-2.144266,-6.414574,0.1935,0.1500
-2.095674,-6.445354,0.1691,0.1500
-2.047205,-6.476369,0.1685,0.1500
-1.998851,-6.505754,0.1573,0.1500
-1.950607,-6.535346,0.1500,0.1500
-1.902467,-6.565134,0.1500,0.1500
-1.854427,-6.595106,0.1500,0.1500
-1.806479,-6.625257,0.1500,0.1500
-1.758620,-6.654598,0.1500,0.1500
-1.710842,-6.683994,0.1500,0.1500
-1.663140,-6.714314,0.1500,0.1500
-1.615509,-6.744577,0.1500,0.1500
-1.567943,-6.774677,0.1500,0.1500
-1.520436,-6.804509,0.1500,0.1500
-1.472983,-6.833216,0.1500,0.1500
-1.425578,-6.860810,0.1500,0.1500
-1.378215,-6.888174,0.1500,0.1500
-1.330889,-6.915324,0.1500,0.1500
-1.283594,-6.940423,0.1500,0.1500
-1.236325,-6.965341,0.1500,0.1500
-1.189075,-6.990098,0.1500,0.1500
-1.141839,-7.012858,0.1500,0.1500
-1.094612,-7.035497,0.1500,0.1500
-1.047388,-7.058034,0.1500,0.1500
-1.000161,-7.079508,0.1500,0.1500
-0.952925,-7.100816,0.1500,0.1500
-0.905675,-7.121112,0.1500,0.1500
-0.858406,-7.140424,0.1500,0.1500
-0.811111,-7.159648,0.1500,0.1500
-0.763785,-7.178815,0.1500,0.1500
-0.716422,-7.196972,0.1500,0.1500
-0.669017,-7.214038,0.1500,0.1500
-0.621564,-7.230045,0.1500,0.1500
-0.574057,-7.246009,0.1500,0.1500
-0.526491,-7.260983,0.1500,0.1500
-0.478860,-7.275870,0.1500,0.1500
-0.431158,-7.290710,0.1500,0.1500
-0.383380,-7.303688,0.1500,0.1500
-0.335521,-7.316697,0.1500,0.1518
-0.287573,-7.328795,0.1500,0.1519
-0.239533,-7.340891,0.1500,0.1519
-0.191393,-7.353030,0.1500,0.1519
-0.143149,-7.365258,0.1500,0.1519
-0.094795,-7.376640,0.1500,0.1519
-0.046326,-7.388096,0.1500,0.1519
0.002266,-7.398808,0.1500,0.1519
0.050984,-7.408828,0.1500,0.1519
0.099835,-7.418093,0.1500,0.1518
0.148825,-7.427528,0.1500,0.1510
0.197958,-7.435330,0.1500,0.1500
0.247241,-7.442424,0.1500,0.1500
0.296680,-7.449732,0.1500,0.1500
0.346279,-7.456323,0.1500,0.1500
0.396046,-7.463124,0.1500,0.1500
0.445984,-7.469207,0.1500,0.1500
0.496100,-7.473647,0.1500,0.1500
0.546400,-7.478352,0.1500,0.1500
0.596889,-7.482396,0.1500,0.1500
0.647573,-7.486708,0.1500,0.1500
0.698458,-7.490363,0.1500,0.1500
0.749549,-7.494292,0.1500,0.1500
0.800851,-7.497574,0.1500,0.1500
0.852371,-7.501143,0.1500,0.1500
0.903130,-7.505066,0.1500,0.1500
0.954000,-7.509411,0.1500,0.1500
1.004000,-7.514251,0.1500,0.1500
1.054000,-7.519660,0.1877,0.1500
1.104000,-7.525716,0.2167,0.1500
1.154000,-7.532499,0.2854,0.1500
1.204000,-7.540093,0.3057,0.1500
1.254000,-7.547600,0.3363,0.1500
1.304000,-7.555976,0.3501,0.1500
1.354000,-7.564325,0.3516,0.1500
1.404000,-7.572621,0.3680,0.1500
1.454000,-7.580840,0.3724,0.1500
1.504000,-7.588956,0.3753,0.1500
1.554000,-7.596943,0.3753,0.1500
1.604000,-7.604890,0.3753,0.1500
1.654000,-7.612888,0.3753,0.1500
1.704000,-7.620909,0.3753,0.1500
1.754000,-7.628928,0.3753,0.1500
1.804000,-7.636921,0.3724,0.1500
1.854000,-7.644862,0.3680,0.1500
1.904000,-7.652725,0.3773,0.1500
1.954000,-7.661469,0.3778,0.1500
2.004000,-7.670202,0.3643,0.1500
2.054000,-7.678902,0.3591,0.1500
2.104000,-7.687544,0.3576,0.1500
2.154000,-7.696108,0.3554,0.1500
2.204000,-7.704570,0.3523,0.1500
2.254000,-7.712908,0.3500,0.1500
2.304000,-7.720114,0.3484,0.1500
2.354000,-7.727034,0.3484,0.1500
2.404000,-7.732657,0.3403,0.1500
2.454000,-7.737825,0.3386,0.1500
2.504000,-7.743495,0.3375,0.1500
2.554000,-7.748771,0.3256,0.1500
2.604000,-7.753627,0.3137,0.1500
2.654000,-7.758039,0.3137,0.1500
2.704000,-7.762965,0.3137,0.1550
2.754000,-7.766643,0.3137,0.1602
2.804000,-7.770031,0.3137,0.1643
2.854000,-7.774088,0.3137,0.1650
2.904000,-7.777923,0.3137,0.1668
2.954000,-7.781511,0.3137,0.1680
3.004000,-7.784832,0.3167,0.1705
3.054000,-7.787861,0.3258,0.1720
3.104000,-7.791562,0.3264,0.1726
3.154000,-7.795044,0.3332,0.1744
3.204000,-7.798287,0.3348,0.1745
3.254000,-7.801271,0.3444,0.1749
3.304000,-7.803978,0.3467,0.1749
3.354000,-7.806386,0.3476,0.1749
3.404000,-7.809462,0.3481,0.1749
3.454000,-7.812317,0.3481,0.1749
3.504000,-7.814935,0.3544,0.1750
3.554000,-7.817298,0.3544,0.1752
3.604000,-7.819391,0.3526,0.1752
3.654000,-7.822180,0.3526,0.1752
3.704000,-7.824781,0.3544,0.1757
3.754000,-7.827180,0.3544,0.1763
3.804000,-7.829363,0.3533,0.1779
3.854000,-7.831316,0.3533,0.1793
3.904000,-7.833025,0.3533,0.1793
3.954000,-7.834475,0.3544,0.1793
4.004000,-7.835653,0.3561,0.1793
4.054000,-7.837528,0.3561,0.1793
4.104000,-7.839220,0.3567,0.1793
4.154000,-7.840717,0.3599,0.1793
4.204000,-7.842008,0.3604,0.1793
4.254000,-7.844066,0.3688,0.1751
4.304000,-7.846013,0.3688,0.1747
4.354000,-7.848709,0.3688,0.1697
4.404000,-7.851166,0.3688,0.1694
4.454000,-7.853377,0.3688,0.1694
4.504000,-7.855336,0.3688,0.1666
4.554000,-7.858023,0.3688,0.1650
4.604000,-7.860565,0.3688,0.1632
4.654000,-7.862958,0.3646,0.1610
