x_m,y_m
-4.496000,1.214000
-4.546000,1.214000
-4.596000,1.214000
-4.646000,1.214000
-4.696000,1.264000
-4.746000,1.264000
-4.796000,1.264000
-4.846000,1.264000
-4.896000,1.264000
-4.946000,1.264000
-4.996000,1.264000
-5.046000,1.264000
-5.096000,1.264000
-5.146000,1.264000
-5.196000,1.264000
-5.246000,1.264000
-5.296000,1.264000
-5.346000,1.264000
-5.396000,1.264000
-5.446000,1.264000
-5.496000,1.314000
-5.546000,1.314000
-5.596000,1.314000
-5.646000,1.314000
-5.696000,1.314000
-5.746000,1.264000
-5.796000,1.214000
-5.796000,1.164000
-5.846000,1.114000
-5.846000,1.064000
-5.846000,1.014000
-5.846000,0.964000
-5.846000,0.914000
-5.896000,0.864000
-5.896000,0.814000
-5.896000,0.764000
-5.896000,0.714000
-5.896000,0.664000
-5.896000,0.614000
-5.896000,0.564000
-5.896000,0.514000
-5.896000,0.464000
-5.896000,0.414000
-5.896000,0.364000
-5.896000,0.314000
-5.896000,0.264000
-5.896000,0.214000
-5.896000,0.164000
-5.896000,0.114000
-5.896000,0.064000
-5.896000,0.014000
-5.896000,-0.036000
-5.896000,-0.086000
-5.896000,-0.136000
-5.896000,-0.186000
-5.896000,-0.236000
-5.896000,-0.286000
-5.896000,-0.336000
-5.896000,-0.386000
-5.896000,-0.436000
-5.896000,-0.486000
-5.896000,-0.536000
-5.896000,-0.586000
-5.896000,-0.636000
-5.896000,-0.686000
-5.896000,-0.736000
-5.896000,-0.786000
-5.896000,-0.836000
-5.896000,-0.886000
-5.896000,-0.936000
-5.896000,-0.986000
-5.896000,-1.036000
-5.896000,-1.086000
-5.896000,-1.136000
-5.896000,-1.186000
-5.896000,-1.236000
-5.896000,-1.286000
-5.846000,-1.336000
-5.846000,-1.386000
-5.846000,-1.436000
-5.846000,-1.486000
-5.846000,-1.536000
-5.796000,-1.586000
-5.796000,-1.636000
-5.796000,-1.686000
-5.796000,-1.736000
-5.796000,-1.786000
-5.746000,-1.836000
-5.746000,-1.886000
-5.746000,-1.936000
-5.696000,-1.986000
-5.696000,-2.036000
-5.696000,-2.086000
-5.646000,-2.136000
-5.646000,-2.186000
-5.646000,-2.236000
-5.596000,-2.286000
-5.596000,-2.336000
-5.546000,-2.386000
-5.546000,-2.436000
-5.496000,-2.486000
-5.496000,-2.536000
